fold,stage,epoch,train_loss,val_loss,val_acc,val_macro_f1,val_healthy_recall,lr,secs
0,1,1,1.2009145617485046,0.8701491951942444,0.3125,0.2984126984126984,1.0,0.001,0.9
0,2,1,0.8868398666381836,0.801642119884491,0.34375,0.3408289241622575,1.0,0.0001,2.5
